Data;fev/14;mar/14;abr/14;mai/14;jun/14;jul/14;ago/14;set/14;out/14;nov/14;dez/14;jan/15;fev/15;mar/15;abr/15;mai/15;jun/15;jul/15;ago/15;set/15;out/15;nov/15;dez/15;jan/16;fev/16;mar/16;abr/16;mai/16;jun/16;jul/16;ago/16;set/16;out/16;nov/16;dez/16;jan/17;fev/17;mar/17;abr/17;mai/17;jun/17;jul/17;ago/17;set/17;out/17;nov/17;dez/17;jan/18
21/01/2015; ; ; ; ; ; ; ; ; ; ;0;0;-0,54;0,3;0,1;0,1;0,59;0,1;1;0,6;0,9;1;1;1,04;1,5;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
22/01/2015; ; ; ; ; ; ; ; ; ; ;0;0,05;-0,22;0,3;0,1;0,49;0,7;0,3;1;0,65;0,9;1;1;1;1,25;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
23/01/2015; ; ; ; ; ; ; ; ; ; ;0;0;-0,54;0,3;0,1;0,87;0,8;0,5;1;0,7;0,9;1;1;1;1,25;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
26/01/2015; ; ; ; ; ; ; ; ; ; ;0;-0,5;-0,56;0,25;0,1;0,49;0,7;0,3;1;0,65;0,9;1;1;1;1,25;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
27/01/2015; ; ; ; ; ; ; ; ; ; ;0;-0,5;-0,56;0,25;0,1;0,49;0,7;0,3;1;0,65;0,9;1;1;1;1,25;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
28/01/2015; ; ; ; ; ; ; ; ; ; ;0;-0,5;-0,56;0,25;0,1;0,49;0,7;0,3;1;0,65;0,9;1;1;1;1,25;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
29/01/2015; ; ; ; ; ; ; ; ; ; ;0;-0,5;-0,56;0,15;0,05;0,05;0,7;0,05;0,56;0,65;0,9;0,95;1;0,59;0,5;0,5;0,55;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
30/01/2015; ; ; ; ; ; ; ; ; ; ;0;-0,5;-0,56;0,15;0,05;0,05;0,7;0,05;0,56;0,65;0,9;0,95;1;0,59;0,5;0,5;0,55;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
02/02/2015; ; ; ; ; ; ; ; ; ; ;0;0;-0,54;0,2;0,1;0,1;0,8;0,1;1;0,7;0,9;1;1;0,59;0,5;0,5;0,55;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
03/02/2015; ; ; ; ; ; ; ; ; ; ; ;0;-0,54;0,2;0,1;0,1;0,8;0,1;1;0,7;0,9;1;1;0,59;0,5;0,5;0,55;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
04/02/2015; ; ; ; ; ; ; ; ; ; ; ;0;-0,54;0,2;0,1;0,1;0,8;0,1;1;0,7;0,9;1;1;0,59;0,5;0,5;0,55;1; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
05/02/2015; ; ; ; ; ; ; ; ; ; ; ;0;-0,54;0,1;0,1;0,1;0,8;0,1;1;0,7;0,9;1;1;0,59;0,5;0,5;0,55;1;0; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
06/02/2015; ; ; ; ; ; ; ; ; ; ; ;0;-0,54;0,1;0,1;0,1;0,8;0,1;1;0,7;0,9;1;1;0,59;0,5;0,5;0,55;1;0; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
09/02/2015; ; ; ; ; ; ; ; ; ; ; ;0,05;-0,22;0,15;0,13;0,49;0,82;0,3;0,56;0,75;0,9;0,95;1;0,59;0,5;0,5;0,55;1;0; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
10/02/2015; ; ; ; ; ; ; ; ; ; ; ;0,05;-0,54;0,1;0,1;0,1;0,8;0,1;1;0,7;0,9;1;1;0,59;0,5;0,5;0,55;1;0; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
11/02/2015; ; ; ; ; ; ; ; ; ; ; ;-0,4;-0,58;-0,2;0,01;0;0,59;0;0,13;0,6;0,9;1;1;0,59;0,5;0,4;0,7;1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
12/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-1;-0,27;-1,8;-0,49;0,42;-0,2;0,13;-0,19;0,2;0,9;1;1;1;0,7;0,85;1;1,4; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
13/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-1;-0,27;-1,8;-0,49;0,42;-0,2;0,13;-0,19;0,2;0,9;1;1;1;0,7;0,85;1;1,4; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
18/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-1;-0,27;-1,8;-0,49;0,42;-0,2;0,13;-0,19;0,2;0,9;1;1;1;0,7;0,85;1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
19/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-1;-0,27;-1,8;-0,49;0,42;-0,2;0,13;-0,19;0,2;0,9;1;1;1;0,7;0,85;1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
20/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-1;-0,27;-1,8;-0,49;0,42;-0,2;0,13;-0,19;0,2;0,9;1;1;1;0,7;0,85;1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
23/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-2,1;-0,8;-2,49;-2,3;-0,25;-0,93;-0,1;-0,3;0,04;0,45;1,25;1,5;1,5;0,7;0,85;1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
24/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-2,1;-0,8;-2,49;-2,3;-0,25;-0,93;-0,1;-0,3;0,04;0,45;1,25;1,5;1,5;0,7;0,85;1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
25/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-2,1;-0,8;-2,49;-2,3;-0,25;-0,93;-0,1;-0,3;0,04;0,45;1,25;1,5;1,5;0,7;0,85;1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
26/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-2,1;-0,8;-2,49;-2,3;-0,25;-0,93;-0,1;-0,3;0,04;0,45;1,25;1,5;1,5;0,7;0,85;1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
27/02/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-1,2;-0,67;-1,98;-2;0;-0,8;-0,4;-0,3;0,18;0,5;1;1,5;1,5;0,7;0,85;1;0,6; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
02/03/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-2,1;-1;-2,49;-2,3;-0,25;-0,93;-0,8;-0,3;0,04;0,45;1;1,5;1,5;0,7;0,85;1;0,6; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
03/03/2015; ; ; ; ; ; ; ; ; ; ; ;-1;-2,1;-1;-2,49;-2,3;-0,25;-0,93;-0,8;-0,3;0,04;0,45;1;1,5;1,5;0,7;0,85;1;0,6; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
04/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3;-1;-2,49;-2,3;-0,25;-0,93;-0,8;-0,3;0,04;0,45;1;1,5;1,5;0,7;0,85;1;0,6; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
05/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3;-1;-2,49;-2,3;-0,25;-0,93;-0,8;-0,3;0,04;0,45;1;1,5;1,5;0,7;0,85;1;0,6; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
06/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,37;-1,1;-3;-2,8;-0,75;-1,03;-0,8;-0,65;0,09;0,2;0,55;1,05;1,75;1;1;1,1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
09/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,37;-1,1;-3;-2,8;-0,75;-1,03;-0,8;-0,65;0,09;0,2;0,55;1,05;1,75;1;1;1,1;0,8; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
10/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,35;-3;-2,8;-1,21;-1,09;-1;-0,94;-0,72;-0,35;0,25;0,42;1;0,7;0,85;1,1;0,76;0,1; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
11/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,1;-3;-2,6;-1;-1;-0,8;-0,87;0;0;0,3;0,59;0,5;0,4;0,7;1;0,76;0,1; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
12/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,1;-3;-2,6;-1;-1;-0,8;-0,87;0;0;0,3;0,59;0,5;0,4;0,7;1;0,76;0,1; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
13/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,1;-3;-2,6;-1;-1;-0,8;-0,87;0;0;0,3;0,59;0,5;0,4;0,7;1;0,8;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
16/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,1;-3;-2,6;-1;-1;-0,8;-0,87;0;0;0,3;0,59;0,5;0,4;0,7;1;0,8;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
17/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,1;-3;-2,6;-1;-1;-0,8;-0,87;0;0;0,3;0,59;0,5;0,4;0,7;1;0,8;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
18/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,1;-3;-2,6;-1;-1;-0,8;-0,87;0;0;0,3;0,59;0,5;0,4;0,7;1;0,8;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
19/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,1;-3;-2,6;-1;-1;-0,8;-0,87;0;0;0,3;0,59;0,5;0,4;0,7;1;0,8;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
20/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,1;-3;-2,6;-1;-1;-0,8;-0,87;0;0;0,3;0,59;0,5;0,4;0,7;1;0,8;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
23/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,35;-2,49;-2,8;-0,96;-1,09;-1;-0,94;-0,72;-0,35;0,25;0,41;0,31;0,39;0,59;1,1;0,95;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
24/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,35;-2,49;-2,8;-0,96;-1,09;-1;-0,94;-0,72;-0,35;0,25;0,41;0,31;0,39;0,59;1,1;0,95;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
25/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,35;-2,49;-2,8;-0,96;-1,09;-1;-0,94;-0,72;-0,35;0,25;0,41;0,31;0,39;0,59;1,1;0,95;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
26/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,6;-1,98;-2,6;-1,42;-1;-0,8;-0,87;0;0;0,2;0,41;0,31;0,39;0,59;1,1;0,95;0,67; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
27/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-3,78;-1,6;-1,98;-2,6;-1,42;-1;-0,8;-0,87;0;0;0,2;0,59;0,31;0,39;0,59;1,1;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
30/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,93;-2,49;-2,8;-1,71;-1,09;-1;-0,94;-0,72;-0,69;-0,62;0,59;0,31;0,39;0,59;1,1;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
31/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;-4,56;-1,6;-3;-3;-1,42;-1,17;-1,2;-1;-1,44;-0,7;0,2;0,59;0,31;0,39;0,59;1,1;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
01/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,6;-3;-3;-1,42;-1,17;-1,2;-1;-1,44;-0,7;0,2;0,59;0,31;0,39;0,59;1,1;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
02/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,6;-3;-3;-1,42;-1,17;-1,2;-1;-1,44;-0,7;0,2;0,59;0,31;0,39;0,59;1,1;0,95;1,25; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
06/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,35;-2,49;-2,8;-0,96;-2,09;-2,1;-1,94;-2,22;-1,04;0,5;0,6;0,11;0,38;0,48;1;0,8;1,25; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
07/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,35;-2,49;-2,8;-0,96;-2,09;-2,1;-1,94;-2,22;-1,04;0,5;0,6;0,11;0,38;0,48;1;0,8;1,25; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
08/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,93;-2,49;-2,8;-0,96;-2,09;-2,1;-1,94;-2,22;-1,04;0,5;0,6;0,11;0,38;0,48;1;0,8;1,25; ; ; ; ; ; ; ; ; ; ; ;;;;;;;
09/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,93;-3;-2,8;-1,21;-1,09;-1;-0,94;-0,72;-0,35;0,5;0,6;0,31;0,39;0,59;1;0,76;0,87;0,5; ; ; ; ; ; ; ; ; ; ;;;;;;;
10/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,6;-3;-3;-1;-1;-1,2;-1;0;0;0,8;0,75;0,5;0,4;0,7;1;0,8;1,25;0,5; ; ; ; ; ; ; ; ; ; ;;;;;;;
13/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,6;-3;-3;-1;-1;-1,2;-1;-0,52;-0,7;0,2;0,75;0,5;0,4;0,7;1,15;0,8;1,34;0,49; ; ; ; ; ; ; ; ; ; ;;;;;;;
14/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,6;-3;-3;-1;-1;-1,2;-1;-0,52;-0,7;0,2;0,75;0,5;0,4;0,7;1,15;0,8;1,34;0,49; ; ; ; ; ; ; ; ; ; ;;;;;;;
15/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3;-2,8;-1;-0,9;-0,66;-0,83;-0,26;-0,35;0,2;0,75;0,5;0,4;0,7;1,15;0,8;1,34;0,49; ; ; ; ; ; ; ; ; ; ;;;;;;;
16/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3;-2,8;-1;-0,9;-0,66;-0,83;-0,26;-0,35;0,2;0,75;0,5;0,4;0,7;1,15;0,8;1,34;0,49; ; ; ; ; ; ; ; ; ; ;;;;;;;
17/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3;-2,8;-1;-0,9;-0,66;-0,83;-0,26;-0,35;0,2;0,75;0,5;0,4;0,7;1,15;0,8;1,34;0,49; ; ; ; ; ; ; ; ; ; ;;;;;;;
20/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3;-2,8;-1;-0,9;-0,66;-0,83;-0,26;-0,35;0,2;0,75;0,5;0,4;0,7;1,15;0,8;1,34;0,49; ; ; ; ; ; ; ; ; ; ;;;;;;;
22/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3;-2,8;-1;-0,9;-0,66;-0,83;-0,26;-0,35;0,2;0,75;0,5;0,4;0,7;1,15;0,8;1,34;0,49; ; ; ; ; ; ; ; ; ; ;;;;;;;
23/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,54;-3;-2,8;-1;-0,9;-0,66;-0,83;-0,26;-0,35;0,2;0,75;0,5;0,4;0,7;1,15;0,8;1,34;0,49; ; ; ; ; ; ; ; ; ; ;;;;;;;
24/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,6;-3;-2,8;-1;-0,9;-0,66;-0,83;-0,26;-0,35;0,2;0,7;1,2;1;0,7;1,15;0,8;1,34;0,5; ; ; ; ; ; ; ; ; ; ;;;;;;;
27/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,24;-3;-3;-0,75;-1;-0,13;-1;-0,52;-0,7;-0,09;0,8;1,35;1,2;0,55;1,08;0,83;1,34;0,5; ; ; ; ; ; ; ; ; ; ;;;;;;;
28/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,24;-3;-3;-0,75;-1;-0,13;-1;-0,52;-0,7;-0,09;0,8;1,35;1,2;0,55;1,08;0,83;1,34;0,5; ; ; ; ; ; ; ; ; ; ;;;;;;;
29/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,24;-3;-3;-0,75;-1;-0,13;-1;-0,52;-0,7;-0,09;0,8;1,35;1,2;0,55;1,08;0,83;1,34;0,5; ; ; ; ; ; ; ; ; ; ;;;;;;;
30/04/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,24;-3;-3;-0,75;-1;-0,13;-1;-0,52;-0,7;-0,09;0,8;1,35;1,2;0,55;1,08;0,83;1,34;0,5; ; ; ; ; ; ; ; ; ; ;;;;;;;
04/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,5;-3,3;-3;-0,5;-2;-1,16;-1,75;-1,36;-0,4;-0,3;0,4;1,2;1;1;1,15;1,26;1,32;0,9; ; ; ; ; ; ; ; ; ; ;;;;;;;
05/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,5;-3,3;-3;-0,5;-2;-1,16;-1,75;-1,36;-0,4;-0,3;0,4;1,2;1;1;1,15;1,26;1,32;0,9; ; ; ; ; ; ; ; ; ; ;;;;;;;
06/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,3;-3;-0,5;-2;-1,16;-1,75;-1,36;-0,4;-0,3;0,4;1,2;1;1;1,15;1,26;1,32;0,9; ; ; ; ; ; ; ; ; ; ;;;;;;;
07/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-0,5;-2;-1,16;-1,75;-1,36;-0,4;-0,3;0,4;1,2;1;1;1,15;1,26;1,32;0,9; ; ; ; ; ; ; ; ; ; ;;;;;;;
08/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-0,5;-2;-1,16;-1,75;-1,36;-0,4;-0,3;0,4;1,2;1;1;1,15;1,26;1,32;0,9; ; ; ; ; ; ; ; ; ; ;;;;;;;
11/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3,45;-0,45;-3,15;-2,6;-2,75;-2,6;-0,79;-0,3;0,01;0,6;0,75;0,8;1,18;1,28;1,34;1,3; ; ; ; ; ; ; ; ; ; ;;;;;;;
12/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3,45;-0,45;-3,15;-2,6;-2,75;-2,6;-0,79;-0,3;0,01;0,6;0,75;0,8;1,18;1,28;1,34;1,3; ; ; ; ; ; ; ; ; ; ;;;;;;;
13/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-0,75;-3;-2,2;-2,5;-2,2;-0,7;0,25;0,8;1,2;1;1;1,15;1,26;1,32;0,9;0,74; ; ; ; ; ; ; ; ; ;;;;;;;
14/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,6;-0,3;0,37;1;1;1;1;1;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;;;;;;;
15/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,6;-0,3;0,37;1;1;1;1;1;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;;;;;;;
18/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,6;-0,3;0,37;1;1;1;1;1;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;;;;;;;
19/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,6;-0,3;0,37;1;1;1;1;1;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;;;;;;;
20/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,6;-0,3;0,37;1;1;1;1;1;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;;;;;;;
21/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,6;-0,3;0,37;1;1;1;1;1;1,15;0,75;0,74; ; ; ; ; ; ; ; ; ;;;;;;;
22/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,6;-0,3;0,37;1;1;1;1;1;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
25/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-3;-1;-1,17;-0,8;-1;-1,44;-0,5;-0,15;0,23;0,56;0,69;0,74;1;0,86;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
26/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,6;-0,3;0,37;1;1;1;1;1;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
27/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,69;-1,01;0,37;1;1;1;1;1;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
28/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,69;-1,01;0,37;1;1;1;1;1;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
29/05/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,3;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,69;-1,01;0,37;1;1;1;1;1;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
01/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,6;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,69;-1,01;0,37;1;1;1;1;1;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
02/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,69;-1,01;0,37;1;1;1;1;1;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
03/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-1;-1,59;-0,9;-1,5;-1,47;-0,69;-1,01;0,37;1;1;1;1;1;1,15;0,75;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
05/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-1,21;-2;-1;-2;-1,5;-1,38;-1,22;0,5;1,25;1;0,74;1;0,86;1;0,5;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
08/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3;-1,21;-2;-1;-2;-1,5;-1,38;-1,22;0,5;1,25;1;0,74;1;0,86;1;0,5;0,99; ; ; ; ; ; ; ; ; ;;;;;;;
09/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-1,88;-2,65;-1,9;-2,09;-2,57;-1,8;-1,7;0,5;1,25;1;1;1,08;0,95;1;0,92;0,99;1,5; ; ; ; ; ; ; ; ;;;;;;;
10/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-1,88;-2,65;-1,9;-2,09;-2,57;-1,8;-1,7;0,5;1,25;1;1;1,08;0,95;1;0,92;0,99;1,5; ; ; ; ; ; ; ; ;;;;;;;
11/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-1,88;-2,65;-1,9;-2,09;-2,57;-1,8;-1,7;0,5;1,25;1;1;1,08;0,95;1;0,92;0,99;1,5; ; ; ; ; ; ; ; ;;;;;;;
12/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,02;-2,6;-2,65;-1,9;-2,09;-2,57;-1,8;-1,7;0,5;1,25;1;1;1,08;0,95;1;0,92;0,99;1,36; ; ; ; ; ; ; ; ;;;;;;;
15/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,88;-3,75;-3,28;-4;-4,5;-2,74;-2,7;0,11;0,93;1,43;0,59;1,24;1,08;1,34;0,92;0,99;1,36; ; ; ; ; ; ; ; ;;;;;;;
16/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,9;-2,76;-3;-2,86;-3;-4;-2,48;-2,4;0,41;1,5;1;1;1,15;0,9;1,1;0,71;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
17/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,9;-2,76;-4,5;-3,7;-5;-5;-2,48;-2,4;0,41;0,93;0,98;0,55;1,24;1,08;1;0,92;0,5;0,86; ; ; ; ; ; ; ; ;;;;;;;
18/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,9;-2,76;-4,5;-3,7;-5;-5;-2,48;-2,4;0,41;0,93;0,98;0,55;1,24;1,08;1;0,92;0,5;0,86; ; ; ; ; ; ; ; ;;;;;;;
19/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,9;-2,76;-4,5;-3,7;-5;-5;-2,48;-2,4;0,41;0,93;0,98;0,55;1,24;1,08;1;0,92;0,5;0,86; ; ; ; ; ; ; ; ;;;;;;;
22/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,9;-2,76;-4,5;-3,7;-5;-5;-2,48;-2,4;0,41;0,93;0,98;0,55;1,24;1,08;1;0,92;0,5;0,86; ; ; ; ; ; ; ; ;;;;;;;
23/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
24/06/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45;-3,68;-4,75;-3,85;-5,35;-5,05;-2,74;-2,7;0,11;1,5;0,96;1;1,32;1,26;1,17;1,16;0,74;1,23; ; ; ; ; ; ; ; ;;;;;;;
