Produção Industrial - variação % - Mediana - Mensal - Período de 31/03/2014 a 29/02/2016 para fev/2014 a jan/2018
Data;fev/2014;mar/2014;abr/2014;mai/2014;jun/2014;jul/2014;ago/2014;set/2014;out/2014;nov/2014;dez/2014;jan/2015;fev/2015;mar/2015;abr/2015;mai/2015;jun/2015;jul/2015;ago/2015;set/2015;out/2015;nov/2015;dez/2015;jan/2016;fev/2016;mar/2016;abr/2016;mai/2016;jun/2016;jul/2016;ago/2016;set/2016;out/2016;nov/2016;dez/2016;jan/2017;fev/2017;mar/2017;abr/2017;mai/2017;jun/2017;
01/09/2014; ; ; ; ; ;-2,13;-1,00;-2,00;-0,99;-0,47;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,16;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/09/2014; ; ; ; ; ; ;-1,00;-2,00;-0,99;-0,47;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,16;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/09/2014; ; ; ; ; ; ;-1,00;-2,00;-0,99;-0,47;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,16;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/09/2014; ; ; ; ; ; ;-1,00;-2,00;-0,99;-0,47;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,16;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/09/2014; ; ; ; ; ; ;-1,65;-2,05;-1,00;-0,64;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,16;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/09/2014; ; ; ; ; ; ;-1,27;-1,50;-0,75;-0,39;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,16;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/09/2014; ; ; ; ; ; ;-1,27;-1,50;-0,75;-0,39;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,16;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/09/2014; ; ; ; ; ; ;-1,27;-1,50;-0,75;-0,39;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,16;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/09/2014; ; ; ; ; ; ;-1,27;-1,50;-0,75;-0,39;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,16;1,00;0,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/09/2014; ; ; ; ; ; ;-1,00;-1,50;-0,75;-0,39;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,08;1,00;0,10;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/09/2014; ; ; ; ; ; ;-1,00;-1,50;-0,75;-0,39;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,08;1,00;0,10;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/09/2014; ; ; ; ; ; ;-1,00;-1,50;-0,75;-0,39;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,08;1,00;0,10;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/09/2014; ; ; ; ; ; ;-1,00;-1,50;-0,75;-0,39;2,00;1,60;1,50;1,50;1,36;1,30;1,77;1,10;1,17;1,00;1,08;1,00;0,10;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/09/2014; ; ; ; ; ; ;-0,99;-1,00;-0,50;-0,30;1,50;1,80;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;1,00;0,10;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/09/2014; ; ; ; ; ; ;-0,98;-1,00;-0,45;-0,15;1,01;2,00;2,00;1,79;1,60;1,30;1,83;1,20;1,33;1,00;1,16;1,00;0,10;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/09/2014; ; ; ; ; ; ;-0,99;-1,00;-0,45;-0,15;1,01;2,00;2,00;1,79;1,60;1,30;1,83;1,20;1,33;1,00;1,16;1,00;1,34;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/09/2014; ; ; ; ; ; ;-0,99;-1,00;-0,45;-0,15;1,01;2,00;2,00;1,79;1,60;1,30;1,83;1,20;1,33;1,00;1,16;1,00;1,00;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/09/2014; ; ; ; ; ; ;-0,99;-1,00;-0,45;-0,15;1,01;2,00;2,00;1,79;1,60;1,30;1,83;1,20;1,33;1,00;1,16;1,00;1,00;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/09/2014; ; ; ; ; ; ;-0,99;-1,00;-0,45;-0,15;1,01;2,00;2,00;1,79;1,60;1,30;1,83;1,20;1,33;1,00;1,16;1,00;1,00;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/09/2014; ; ; ; ; ; ;-1,00;-1,10;-0,40;-0,30;1,50;1,80;1,75;1,50;1,22;1,65;1,92;1,39;1,17;1,06;1,16;1,00;1,00;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/09/2014; ; ; ; ; ; ;-1,00;-1,50;-0,50;-0,30;1,00;1,80;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;0,65;1,00;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/09/2014; ; ; ; ; ; ;-1,00;-1,50;-0,50;-0,30;1,00;1,80;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;0,65;1,00;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/10/2014; ; ; ; ; ; ;-1,00;-1,50;-0,50;-0,30;1,00;1,80;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;0,65;1,00;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/10/2014; ; ; ; ; ; ; ;-1,00;-0,75;-0,24;1,01;1,80;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;0,65;1,00;0,10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/10/2014; ; ; ; ; ; ; ;-1,00;-0,75;-0,24;1,01;1,80;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;0,65;1,00;0,10;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/10/2014; ; ; ; ; ; ; ;-1,45;-0,99;-0,47;1,50;2,00;2,00;1,20;1,49;1,30;1,70;1,00;1,00;1,00;1,00;0,30;1,00;0,10;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/10/2014; ; ; ; ; ; ; ;-1,45;-0,99;-0,47;1,50;2,00;2,00;1,20;1,49;1,30;1,70;1,00;1,00;1,00;1,00;0,30;1,00;0,10;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/10/2014; ; ; ; ; ; ; ;-1,25;-0,75;0,00;1,00;1,60;1,50;1,20;1,11;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,29;0,59;0,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/10/2014; ; ; ; ; ; ; ;-1,25;-0,75;0,00;1,00;1,60;1,50;1,20;1,11;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,29;0,59;0,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/10/2014; ; ; ; ; ; ; ;-1,25;-0,75;0,00;1,00;1,60;1,50;1,20;1,11;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,29;0,59;0,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/10/2014; ; ; ; ; ; ; ;-1,25;-0,99;-0,47;1,00;1,60;1,50;1,20;1,22;1,05;1,70;1,00;1,00;1,00;1,08;1,00;1,39;1,04;0,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/10/2014; ; ; ; ; ; ; ;-1,25;-0,99;-0,47;1,00;2,00;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;1,00;1,39;1,04;0,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/10/2014; ; ; ; ; ; ; ;-1,25;-0,99;-0,47;1,00;2,00;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;1,00;1,39;1,04;0,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/10/2014; ; ; ; ; ; ; ;-1,25;-0,99;-0,47;1,00;2,00;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;1,00;1,39;1,04;0,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/10/2014; ; ; ; ; ; ; ;-1,00;-0,99;-0,47;1,00;2,00;1,75;1,50;1,22;1,17;1,77;1,10;1,17;1,00;1,08;1,00;1,39;1,04;0,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/10/2014; ; ; ; ; ; ; ;-1,00;-1,00;-0,64;1,01;1,80;1,50;1,20;1,11;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,39;1,04;0,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/10/2014; ; ; ; ; ; ; ;-1,00;-1,00;-0,80;1,05;2,00;1,65;1,35;1,20;1,12;1,75;1,00;1,00;1,00;1,00;1,00;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/10/2014; ; ; ; ; ; ; ;-1,00;-1,00;-0,80;1,05;2,00;1,65;1,35;1,20;1,12;1,75;1,00;1,00;1,00;1,00;1,00;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/10/2014; ; ; ; ; ; ; ;-1,00;-1,00;-0,87;1,10;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,39;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/10/2014; ; ; ; ; ; ; ;-1,00;-1,00;-0,87;1,10;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/10/2014; ; ; ; ; ; ; ;-1,00;-1,00;-0,87;1,10;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/10/2014; ; ; ; ; ; ; ;-1,00;-1,00;-0,87;1,10;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/10/2014; ; ; ; ; ; ; ;-1,00;-1,00;-0,70;1,50;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/10/2014; ; ; ; ; ; ; ;-1,25;-0,99;-0,80;1,75;2,00;1,65;1,35;1,00;1,12;1,75;1,10;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/10/2014; ; ; ; ; ; ; ;-1,00;-0,99;-0,60;1,55;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/11/2014; ; ; ; ; ; ; ;-1,00;-0,99;-0,60;1,55;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/11/2014; ; ; ; ; ; ; ; ;-0,99;-0,60;1,55;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/11/2014; ; ; ; ; ; ; ; ;-0,99;-0,60;1,55;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/11/2014; ; ; ; ; ; ; ; ;-0,99;-0,60;1,55;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/11/2014; ; ; ; ; ; ; ; ;-0,99;-0,60;1,55;2,00;1,80;1,50;1,10;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,25;1,25;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,80;1,65;2,00;1,90;1,65;1,20;1,12;1,75;1,10;1,17;1,00;1,00;1,00;1,39;1,00;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,70;1,30;2,00;1,80;1,55;1,21;1,20;1,80;1,20;1,33;1,00;1,00;1,00;1,50;1,75;1,61;1,78; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,70;1,30;2,00;1,80;1,55;1,21;1,20;1,80;1,20;1,33;1,00;1,00;1,00;1,50;1,75;1,61;1,78; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,60;1,20;2,00;1,65;1,53;1,20;1,12;1,75;1,10;1,17;1,00;1,00;1,00;1,50;1,50;1,50;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,70;1,10;1,80;1,50;1,50;1,20;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,50;1,50;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,70;1,10;1,80;1,50;1,50;1,20;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,50;1,50;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,70;1,10;1,80;1,50;1,50;1,20;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,50;1,50;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,70;1,01;1,80;1,50;1,50;1,20;1,05;1,70;1,00;1,00;1,00;1,00;1,00;1,50;1,50;1,50;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,60;1,00;2,00;1,65;1,53;1,21;1,12;1,75;1,10;1,17;1,00;1,00;1,00;1,50;1,50;1,50;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,80;1,01;1,80;1,50;1,55;1,22;1,05;1,70;1,20;1,33;1,00;1,08;1,00;1,50;2,00;1,86;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,80;1,01;1,80;1,50;1,55;1,22;1,05;1,70;1,20;1,33;1,00;1,08;1,00;1,50;2,00;1,86;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,80;1,01;1,80;1,50;1,55;1,22;1,05;1,70;1,20;1,33;1,00;1,08;1,00;1,50;2,00;1,86;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,80;1,01;1,80;1,50;1,55;1,22;1,05;1,70;1,20;1,33;1,00;1,08;1,00;1,50;2,00;1,86;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,70;1,00;1,60;1,45;1,38;1,11;1,02;1,35;1,10;1,17;1,00;1,00;1,00;1,39;1,50;1,86;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/11/2014; ; ; ; ; ; ; ; ;-1,00;-0,70;1,00;1,25;1,20;1,10;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,70;1,14;1,50;1,86;1,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/12/2014; ; ; ; ; ; ; ; ;-1,00;-0,47;1,00;1,25;1,40;1,20;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,70;1,14;1,50;1,86;1,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/12/2014; ; ; ; ; ; ; ; ; ;-0,47;1,00;1,25;1,40;1,20;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,70;1,14;1,50;1,86;1,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/12/2014; ; ; ; ; ; ; ; ; ;-0,24;1,00;1,25;1,40;1,20;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,70;1,14;1,50;1,86;1,75;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/12/2014; ; ; ; ; ; ; ; ; ;-0,24;1,00;1,25;1,40;1,20;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,70;1,14;1,50;1,86;1,75;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/12/2014; ; ; ; ; ; ; ; ; ;-0,47;1,00;1,12;1,20;1,10;1,00;1,07;1,77;1,15;1,57;1,00;1,08;1,00;1,40;1,50;1,86;1,75;2,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/12/2014; ; ; ; ; ; ; ; ; ;-0,39;1,00;1,12;1,20;1,10;1,00;1,07;1,77;1,15;1,57;1,00;1,08;1,00;1,40;1,50;1,86;1,75;2,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/12/2014; ; ; ; ; ; ; ; ; ;-0,39;1,00;1,12;1,20;1,10;1,00;1,07;1,77;1,15;1,57;1,00;1,08;1,00;1,40;1,50;1,86;1,75;2,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/12/2014; ; ; ; ; ; ; ; ; ;-0,39;1,00;1,12;1,20;1,10;1,00;1,07;1,77;1,15;1,57;1,00;1,08;1,00;1,40;1,50;1,86;1,75;2,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/12/2014; ; ; ; ; ; ; ; ; ;-0,39;1,00;0,55;0,55;1,10;1,00;1,15;1,95;1,15;1,90;1,00;1,22;0,65;1,50;2,00;2,22;2,50;2,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/12/2014; ; ; ; ; ; ; ; ; ;-0,80;1,00;1,30;1,20;1,00;1,00;1,05;1,35;1,05;1,40;1,00;1,00;1,00;1,40;1,50;2,00;1,75;2,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/12/2014; ; ; ; ; ; ; ; ; ;-0,80;1,00;1,30;1,20;1,00;1,00;1,05;1,35;1,05;1,40;1,00;1,00;1,00;1,40;1,50;2,00;1,75;1,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/12/2014; ; ; ; ; ; ; ; ; ;-0,80;1,00;1,30;1,20;1,00;1,00;1,05;1,35;1,05;1,40;1,00;1,00;1,00;1,40;1,50;2,00;1,75;1,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/12/2014; ; ; ; ; ; ; ; ; ;-0,80;0,95;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,20;1,50;2,00;1,75;1,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/12/2014; ; ; ; ; ; ; ; ; ;-0,80;0,95;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,20;1,50;2,00;1,75;1,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/12/2014; ; ; ; ; ; ; ; ; ;-0,80;0,95;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,20;1,50;2,00;1,75;1,75; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/12/2014; ; ; ; ; ; ; ; ; ;-0,30;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,29;1,04;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/12/2014; ; ; ; ; ; ; ; ; ;-0,55;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,14;1,04;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/12/2014; ; ; ; ; ; ; ; ; ;-0,55;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,14;1,04;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/12/2014; ; ; ; ; ; ; ; ; ;-0,30;0,95;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,14;1,04;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/12/2014; ; ; ; ; ; ; ; ; ;-0,55;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,29;1,50;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/12/2014; ; ; ; ; ; ; ; ; ;-0,55;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,29;1,50;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/12/2014; ; ; ; ; ; ; ; ; ;-0,55;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,29;1,50;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/01/2015; ; ; ; ; ; ; ; ; ;-0,80;0,95;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,29;1,50;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/01/2015; ; ; ; ; ; ; ; ; ;-0,80;0,95;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,29;1,50;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/01/2015; ; ; ; ; ; ; ; ; ;-0,80;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,29;1,50;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/01/2015; ; ; ; ; ; ; ; ; ;-0,80;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,29;1,50;1,50;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/01/2015; ; ; ; ; ; ; ; ; ; ;0,95;0,84;0,88;0,70;1,00;1,00;1,00;1,00;1,00;0,90;1,00;1,00;1,14;1,50;1,50;1,00;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/01/2015; ; ; ; ; ; ; ; ; ; ;0,90;0,84;0,88;0,70;1,00;1,00;1,00;1,00;1,00;0,90;1,00;1,00;1,14;1,50;1,50;1,00;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/01/2015; ; ; ; ; ; ; ; ; ; ;0,73;0,67;0,76;0,40;1,00;1,00;1,00;1,00;1,00;0,80;1,00;1,00;1,00;1,04;1,50;1,00;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/01/2015; ; ; ; ; ; ; ; ; ; ;0,73;0,67;0,76;0,40;1,00;1,00;1,00;1,00;1,00;0,80;1,00;1,00;1,00;1,04;1,50;1,00;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/01/2015; ; ; ; ; ; ; ; ; ; ;0,56;0,67;0,76;0,40;1,00;1,00;1,00;1,00;1,00;0,80;1,00;1,00;1,00;1,04;1,50;1,00;1,00;0,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/01/2015; ; ; ; ; ; ; ; ; ; ;0,20;0,39;0,43;0,35;0,15;0,94;0,80;0,55;1,00;0,70;0,95;1,00;1,00;1,04;1,50;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/01/2015; ; ; ; ; ; ; ; ; ; ;0,20;0,39;0,43;0,35;0,15;0,94;0,80;0,55;1,00;0,70;0,95;1,00;1,00;1,04;1,50;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/01/2015; ; ; ; ; ; ; ; ; ; ;0,20;0,10;0,10;0,30;0,10;0,87;0,59;0,10;1,00;0,60;0,90;1,00;1,00;1,04;1,50;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/01/2015; ; ; ; ; ; ; ; ; ; ;0,20;0,10;0,10;0,30;0,10;0,87;0,59;0,10;1,00;0,60;0,90;1,00;1,00;1,04;1,50;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/01/2015; ; ; ; ; ; ; ; ; ; ;0,00;0,00;-0,54;0,30;0,10;0,10;0,59;0,10;1,00;0,60;0,90;1,00;1,00;1,04;1,50;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/01/2015; ; ; ; ; ; ; ; ; ; ;0,00;0,05;-0,22;0,30;0,10;0,49;0,70;0,30;1,00;0,65;0,90;1,00;1,00;1,00;1,25;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/01/2015; ; ; ; ; ; ; ; ; ; ;0,00;0,00;-0,54;0,30;0,10;0,87;0,80;0,50;1,00;0,70;0,90;1,00;1,00;1,00;1,25;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/01/2015; ; ; ; ; ; ; ; ; ; ;0,00;-0,50;-0,56;0,25;0,10;0,49;0,70;0,30;1,00;0,65;0,90;1,00;1,00;1,00;1,25;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/01/2015; ; ; ; ; ; ; ; ; ; ;0,00;-0,50;-0,56;0,25;0,10;0,49;0,70;0,30;1,00;0,65;0,90;1,00;1,00;1,00;1,25;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/01/2015; ; ; ; ; ; ; ; ; ; ;0,00;-0,50;-0,56;0,25;0,10;0,49;0,70;0,30;1,00;0,65;0,90;1,00;1,00;1,00;1,25;1,00;1,00;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/01/2015; ; ; ; ; ; ; ; ; ; ;0,00;-0,50;-0,56;0,15;0,05;0,05;0,70;0,05;0,56;0,65;0,90;0,95;1,00;0,59;0,50;0,50;0,55;1,00; ; ; ; ; ; ; ; ; ; ; ; ; ;
